recipe_id,ingredients,title,ingredients_parsed
a1eMOcITgZlqAADV8A99,"['Tilapia', 'Olive Oil', ' Garlic', 'Paprika powder', 'Chilli Powder', 'Cumin Powder', 'Dry Oregano', 'Dry Parsley', 'Juice of 1 lime', 'Salt to taste', 'Pineapple', 'Jalapeno', 'Cumin Powder', 'Paprika Powder', 'Onions', 'Cilantro', 'Juice of 2 limes', 'Salt to taste', 'Greek Yogurt', 'Sour Cream', 'Garlic Cloves', 'Jalapeno', 'Cilantro', 'Salt to taste', 'Corn or Flour Tortillas', 'Oil', 'Ripe Avocados', 'Cilantro']",Tilapia Fish Tacos with Pineapple Salsa,tilapia lime pineapple jalapeno onion lime greek yogurt cream jalapeno flour tortilla avocado
8bJUl0JLuS6RdU3jbIWy,"['Oil', 'Ginger', 'Garlic Cloves', 'Chicken Breasts', 'Bunch Asparagus', 'Salt and Pepper to taste', 'Low sodium Soy Sauce or Tamari', 'Sweet Chilli Sauce', 'Chilli Flakes', 'Zest of 1 lemon', 'Lemon Juice', 'Honey', 'Corn Flour', 'Water or Low Sodium Chicken Broth', 'Toasted Sesame Oil']",Lemon Ginger Chicken Asparagus Stir Fry,chicken breast asparagus soy tamari lemon lemon flour chicken broth sesame
MVSwnR4me72b6GttAaY4,"['Soya Chunks', 'Oil', 'Garlic', 'Ginger', 'Green Chillies', 'Onion', 'Bell Pepper', 'Corn Flour', 'Light Soy Sauce', 'Chilli Sauce / hot sauce', 'Tomato Ketchup', 'Chopped green onions for topping']",Soya Manchurian,soya onion flour soy tomato onion topping
rYsFjumr1OWoFP4GTKAW,"['Oil', 'Thai red curry paste', 'piece Ginger', 'Onion', 'Carrots', 'Water or Vegetable Broth', 'Salt to taste', 'Peanut Butter', 'Noodles']",Thai Ginger Carrot Soup,curry paste onion carrot vegetable broth peanut butter noodle
kuN0IwJKyGqaQoRnMtcp,"['Can Pineapple Tidbits', 'Cream', 'White Chocolate', 'Heavy Whipping Cream', 'Whipped cream']",Eggless Pineapple Mousse Recipe,pineapple tidbit cream chocolate cream whipped cream
CeDKhHo0MDEhtP2aRRlh,"['Walnuts', 'Basil leaves', 'Garlic cloves', 'Olive oil', 'Lime juice', 'Salt and freshly ground pepper to taste']","Basil Walnut Pesto (Super Easy, Vegan, Made in an Immersion Blender)",walnut lime
h0JW7BQM0wP3KIeKTiO0,"['Olive Oil', 'Large frozen Prawns', 'Taco Seasoning', 'Corn Kernels', 'Fresh Lettuce', 'Cherry Tomatoes', 'Black Beans', 'Avocados', 'Salt', 'Chopped Cilantro or Coriander', 'Olive Oil', 'Lime Juice', 'Red Wine Vinegar', 'Jalapeno', 'Minced Garlic', 'Paprika', 'Salt', 'Nachos']",Mexican Prawn Avocado Taco Salad,prawn taco kernel lettuce tomato bean avocado lime wine jalapeno nacho
4p7X5ZNo4CkWwpjTc2AA,"['Olive Oil', 'Chicken Thighs', 'Mango Cilantro Dressing', 'Lettuce', 'Cucumbers', 'Bell Pepper', 'Ripe Avocado', 'Cilantro', 'Mango Cilantro Salad Dressing']",Grilled Chicken Mango Salad with Mango Cilantro Dressing,chicken thigh mango lettuce cucumber avocado mango salad
0cjadfVi8HhbholhA4Tn,"['Ripe Mangoes', 'Cilantro / Coriander leaves', 'Thai Red Chilli', 'Garlic Cloves', 'Red Wine Vinegar', 'Salt', 'Olive Oil']",Mango Cilantro Salad Dressing,mango wine
edmTeezBrOebbsJfDDqE,"['Dried Tortellini pasta', 'Salami', 'Cherry Tomatoes', 'Cucumber', 'Bell Peppers', 'Black Olives', 'Fresh Mozzarella', 'Olive Oil', 'Red Wine Vinegar', 'Dry Oregano', 'Dry Basil', 'Brown Sugar', 'Salt', 'Parmesan']",Italian Antipasto Tortellini Pasta Salad,tortellini pasta salami tomato cucumber mozzarella wine sugar parmesan
2Wxo1UDv8Rvn4Jdd6FG1,"['Chicken Thighs ', 'Sambal Oelek', 'Soy Sauce', 'Honey', 'Fish Sauce', 'Lemongrass', 'Garlic', 'Oil or Butter']",Grilled Sambal Chicken Skewers,chicken thigh sambal oelek soy fish lemongrass butter
z8d0jYMCKx0qLS7jPHaj,"['Dried Egg Noodles', 'Oyster Sauce', 'Light Soy Sauce', 'Rice Vinegar', 'Water', 'Sesame Oil', 'Ginger', 'Carrots', 'Green Onions', 'Shrimp', 'Mushrooms', 'Bell Peppers', 'Green onions ']","Shrimp Chow Mein (One Pot Meal, 30 minute)",egg noodle oyster soy rice sesame carrot onion shrimp mushroom onion
tR2TY32j5yOaJMEdKROp,"['Soya Granules', 'Green Chilli', 'Ginger Paste', 'Garlic Paste', 'Green Peas', 'Spinach', 'Chaat Masala', 'Chickpea Flour or Besan', 'Salt', 'Oil']",Soya Hara Bhara Kebabs,soya granule paste paste pea spinach chaat masala chickpea flour besan
RrlYVvkIKla5AsrJCmVM,"['Frozen Strawberries', 'Greek Yogurt', 'Honey or Agave']",Frozen Strawberry Greek Yogurt Smoothie (10 minute Breakfast),strawberry greek yogurt agave
UiMbnX8T8hvYrbjmZjrh,"['Chilli Powder', 'Cayenne Pepper', 'Cumin Powder', 'Black Pepper', 'Salt', 'Quinoa', 'Salt', 'Cilantro', 'Lime Juice', 'Olive Oil', 'Garlic', 'Lime Juice', 'Chicken Thighs ', 'Salt', 'Red Bell Peppers', 'Yellow Bell Peppers', 'Green Bell Pepper', 'Onion', 'Diced Avocados', 'Lime Wedges', 'Guacamole']",Chicken Fajita Meal Prep Lunch Bowls,quinoa lime lime chicken thigh onion avocado lime guacamole
zLSsRRNSO20MmCzACBrj,"['Oil', 'round Gyoza or Dumpling Wrappers', 'Carrots', 'dried Shiitake mushrooms', 'Sesame Oil', 'Ginger', 'Garlic', 'Crumbled Paneer / Cottage Cheese', 'Light Soy Sauce', 'Salt', 'Ground Black Pepper']",Vegetarian Gyoza Potstickers with Carrot and Paneer,gyoza dumpling wrapper carrot shiitake mushroom sesame paneer cheese soy
YMJwwRGCBBWe6E8Go4O9,"['Strong brewed Coffee', 'Baileys', 'Lady Finger Biscuits', 'Mascarpone Cheese', 'Heavy Whipping Cream', 'Honey', 'Baileys', 'Vanilla Extract', 'Cocoa Powder', 'Shaved Chocolate / Chopped Chocolate']",Easy Baileys Tiramisu Trifle Cups (without eggs),strong brewed coffee bailey lady finger biscuit mascarpone cheese cream bailey shaved chocolate chocolate
lPniZesDv976IjcIQ0NG,"['Chicken Thighs', 'Taco Seasoning', 'Salt', 'Oil', 'Tomatoes', 'Onion', 'Jalapenos', 'Cilantro ', 'Salt', 'Juice of 1 Lime', 'Oil', 'Corn Kernels', 'Salt and Pepper to taste', 'Cooked Rice', 'Cooked Beans', 'Sour Cream', 'Cucumbers', 'Lime']",Easy Chicken Burrito Meal Prep Bowls,chicken thigh taco tomato onion jalapeno lime kernel rice bean cream cucumber lime
bz7nzkIsMKwr5eYEx8Jg,"['Ground Beef or Chicken', 'Ground Pork', 'Breadcrumbs', 'Milk', 'Egg', 'Onion', 'Ginger', 'Chilli Flakes', 'Salt to taste', 'Oil', 'Light Soy Sauce', 'Water', 'Rice Wine Vinegar', 'Brown Sugar', 'Ginger', 'Garlic', 'Chilli Flakes', 'Cornstarch', 'Pineapple', 'Snap Peas', 'Sesame Seeds and sliced Green Onions for topping', 'Steamed Rice for serving']",Slow Cooker Teriyaki Meatballs with Pineapple,beef chicken pork milk egg onion soy rice wine sugar pineapple snap pea sesame onion topping steamed rice serving
Zvfxz64fTFtR0oSYI0Tm,"['Dried Shiitake Mushrooms', 'Hot Water', 'Black Bean Sauce', 'Vegetable Oil', 'Ginger Garlic Paste', 'Firm Tofu', 'Cornstarch', 'Iceberg or Boston Lettuce Leaves', 'Sliced Green Onions', 'Chilli Paste', 'Rice Vinegar', 'Soy Sauce', 'Sugar', 'Sichuan Peppers']",Vegetarian Mapo Tofu Lettuce Wraps,shiitake mushroom bean vegetable paste tofu iceberg boston lettuce onion paste rice soy sugar sichuan
UESPVFBVvz17J2LgHrhN,"['pack Maggi Noodles', 'Oil', 'Garlic Cloves', 'Mushrooms', 'Red Pasta Sauce', 'Oregano', 'Olives', 'A few Basil leaves', 'Parmesan', 'Salt to taste']",Italian Maggi Recipe,pack maggi noodle mushroom pasta parmesan
Ve8dm7I2NN98U4GhJfvk,"['Quinoa', 'Chinese Cabbage', 'Carrots', 'Red Cabbage', 'Baby Corn', 'Mango', 'Pineapple', 'Basil leaves', 'Mint leaves', 'Peanuts', 'Sambal Oelek', 'Soy Sauce', 'Honey', 'Ginger', 'Rice Vinegar', 'Olive Oil', 'Salt to taste']","Thai Peanut Mango Quinoa Salad (Gluten Free, Vegan)",quinoa chinese cabbage carrot cabbage mango pineapple peanut sambal oelek soy rice
QbF0rS8GT7Y13HFKdov7,"['Chicken Thighs', 'Garlic Paste', 'Oil', 'Soy sauce', 'Garlic Cloves', 'Ginger piece', 'Honey', 'Vinegar', 'Chilli Flakes', 'Cornstarch', 'Mixed Vegetables', 'Olive Oil', 'Salt and pepper to taste', 'Cooked Brown Rice']",Teriyaki Chicken Stir-Fry Meal Prep Lunch Boxes,chicken thigh paste soy vegetable rice
OjD3QSTPLfhbsH46PbyK,"['Chicken Thighs', 'Vegetable Oil', 'Toasted Sesame Seeds and Green Onions for topping', 'light Soy Sauce', 'Gochujang', 'Honey', 'Garlic Paste', 'Ginger Paste', 'Rice Vinegar', 'Chili Flakes', 'Salt and Pepper to taste']",Spicy Korean Chicken Thighs in Gochujang Sauce,chicken thigh vegetable sesame onion topping soy gochujang paste paste rice
zeXKBjDSnR8KUuTKCDJC,"['Green Beans', 'Bacon Strips', 'Garlic Cloves', 'Brown Sugar', 'Chilli Flakes', 'Salt and Pepper to taste']",Sauteed Brown Sugar Bacon Garlic Green Beans,bean bacon sugar
eoqR3iNoI1EFifvSS9vU,"['Vegetable Oil', 'Garlic', 'Celery', 'Vegetables', 'Leftover Rice', 'Schezwan Sauce', 'Soy Sauce', 'Salt and Pepper to taste', 'Diced Green Onions and Sesame Seeds for topping']",Schezwan Fried Rice from Leftover Rice,vegetable celery vegetable rice schezwan soy onion sesame topping
EptXw3CRj4Deo2dNsvVk,"['Strawberries', 'Quick cooking Oats', 'Milk', 'Pure Vanilla Extract', 'Honey', 'Strawberries']",Healthy Strawberries and Cream Breakfast Oatmeal,strawberry quick oat milk pure strawberry
747ZUjMQ45Vs0YBKrkTp,"['Elbow Pasta', 'Spicy Italian Sausage links', 'Garlic', 'Onions', 'Pumpkin Puree', 'Chilli Flakes', 'Milk', 'Cream Cheese', 'Kale', 'A few sage leaves', 'Salt to taste']",Creamy Pumpkin Sausage Mac and Cheese with Kale,elbow pasta spicy sausage onion pumpkin puree milk cream cheese kale
CWdRHybINGUevxbk4ebj,"['Oat Flour', 'Milk', 'Mashed Bananas', 'Vanilla extract', 'All purpose flour', 'Baking powder', 'Baking soda', 'Cinnamon Powder', 'Salt', 'Unsalted butter', 'Honey', 'Milk Chocolate Chips']",Healthy Oatmeal Banana Chocolate Chip Muffins,oat flour milk mashed banana flour butter milk chocolate chip
FYfdsUWqW98XUKmwLiuT,"['Strawberries', 'Sprigs fresh Mint', 'Vodka', 'Juice of a Lime', 'Ginger beer']",Mint Strawberry Moscow Mule,strawberry vodka lime beer
FCwoV21BVqcO7ku7YNXX,"['Linguine Pasta', 'Butter', 'Olive oil', 'Garlic Cloves', 'Fresh Button Mushrooms', 'All purpose flour', 'Milk', 'Kale', 'Zest of 2 limes', 'Mixed Italian Seasoning', 'Salt and Pepper to taste']",Creamy Lemon Mushroom Kale Linguine Pasta,linguine pasta butter button mushroom flour milk kale lime
KKt5qio6KE5opI9fgEfD,"['Chicken Thighs', 'Buttermilk', 'Garlic', 'Dried Oregano', 'Dried Basil', 'Salt and Pepper ', ' Potato Chips', 'Dried Oregano', 'Onion Powder', 'Garlic Powder', 'Salt ', 'Potato Chips', 'Dried Oregano', 'Onion Powder', 'Garlic Powder', 'Kashmiri chili powder', 'Powdered Sugar', 'Salt ', 'Oil ']",KFC Style Baked Popcorn Chicken (Two Ways + GF),chicken thigh buttermilk potato chip onion potato chip onion kashmiri powdered sugar
22XYUWQHKfNchm3ZQwOh,"['All purpose flour', 'Granulated Sugar', 'Cocoa Powder', 'Baking soda', 'Banana', 'Milk', 'Vegetable oil', 'Peanut butter']",Eggless Banana Chocolate Peanut Butter Mug Cake,flour granulated sugar banana milk vegetable peanut butter
pBHyBMNKVBqOD6bzTJ47,"['Fresh Strawberries', 'banana', 'Coconut Water']","Strawberry Banana Coconut Smoothie (Vegan, Paleo, Whole30)",strawberry banana coconut
0FKfaQUfAo719kmGo138,"['Apples', 'Arugula', 'Almonds', 'Carrot', 'Red onion', 'Orange Marmalade', 'Dijon mustard', 'Olive oil', 'Apple cider vinegar', 'Salt']",Apple Arugula Almond Salad with Orange Dressing,apple arugula carrot onion orange marmalade apple
6R0mM7J9uXRGpEoAzHcB,"['Apples', 'Cinnamon Powder', 'Quick Cooking Oats', 'Milk', 'pure Vanilla Extract', 'Honey', 'Pecans and nuts for topping']",Apple Pie Oatmeal Breakfast Bowl,apple quick oat milk pure pecan topping
iecMUv7mpgn6lcfJ4yru,"['Almond Milk', 'Vinegar', 'Apples', 'Limes Zest and Juice', 'All Purpose Flour / Maida', 'Baking Powder', 'Garam Masala powder', 'Cinnamon Powder', 'Ground Ginger', 'Brown Sugar', 'Canola Oil', 'Pure Vanilla Extract', 'Butter', 'Powdered Sugar', 'Vanilla Extract', 'Dark Rum']",Garam Masala Eggless Apple Bundt Cake,milk apple lime flour maida masala sugar pure butter powdered sugar rum
Lf81H3RIyER4K4gA71MJ,"['Butter', 'Salmon Fillets', 'Orange juice', 'Oranges Zest o', 'Ground Mustard', 'Light Soy Sauce', 'Honey', 'Rice wine vinegar', 'Salt ', 'Sesame Seeds ']",Pan Seared Orange Mustard Salmon,butter salmon fillet orange orange o soy rice wine sesame
1gKBE7CUggfVMqC8iSkg,"['Mutton / Lamb', 'Turmeric', 'Oil', 'Fennel Seeds', 'Bayleaf', 'Cinnamon Stick', 'Cardamom Pods', 'Cloves', 'Green chilli', 'Onions', 'Ginger Garlic Paste', 'Tomatoes', 'Coriander Powder', ""Lala's Mutton Masala"", 'Potatoes', 'Garam masala', 'Kasuri methi', 'Ghee', 'Salt']",Easiest Indian Mutton Curry (Pressure Cooker Recipe),mutton lamb bayleaf onion paste tomato mutton masala potato masala kasuri methi
gIat4ZwctA8hHynI6Iq9,"['Brown sugar', 'Unsalted butter', 'Milk', 'Vanilla extract', 'Cinnamon Powder', 'Nutmeg', 'Espresso (1 shot espresso)', 'Whipped Cream and Toasted Marshmallows ']",Best Marshmallow Butterbeer Latte for Harry Potter fans,sugar butter milk espresso shot whipped cream marshmallow
Nq9BAxac4twTOdPQJIPg,"['Rolled Oats', 'Almonds', 'Cinnamon Powder', 'Clove Powder', 'Nutmeg Powder', 'of Salt', 'Apple', 'Coconut Oil', 'Vanilla extract', 'Unsweetened Applesauce', 'Maple syrup', 'Brown sugar']",Fresh Apple Pie Granola (Vegan and Gluten Free),rolled oat apple coconut applesauce maple syrup sugar
2zvdb3RWRdZfVw8sLrSP,"['Urad dal', 'Rajma', 'Bayleaf', 'Cinnamon Stick', 'Cardamom Pods', 'Cloves', 'Ginger', 'Garlic Cloves', 'Green Chillies', 'Coriander Powder', 'Turmeric Powder', 'Red Chilli Powder', 'Tomatoes', 'Garam Masala Powder', 'Butter ', 'Salt ', 'Cream', 'Kasuri methi']",Easy Slow Cooker Dal Makhani,urad dal rajma bayleaf tomato masala butter cream kasuri methi
nLVTjglQRuiLYYGuyOhE,"['Butter', 'Onion', 'Garlic Cloves', 'Carrots', 'Whole Head of Cauliflower', 'Vegetable Broth', 'Pepper', 'Dried Oregano', 'Cream cheese', 'Salt ', 'Olive Oil ']",Creamy Cauliflower Chowder (30 minute and Gluten Free),butter onion carrot cauliflower vegetable broth cream cheese
mE8B9cSdUEDvmYkx9q3O,"['Cinnamon Stick', 'Orange Zest', 'Whisky', 'Orange juice', 'Soda or sparkling water ', 'Orange Slices']",Orange Cinnamon Whisky Smash,orange whisky orange sparkling orange
mTfGGwZ2pKSvMEECOZFr,"['Olive Oil', 'Cumin Seeds', 'Onion', 'Turmeric Powder', 'Coriander Powder', 'Cumin Powder', 'Chilli / Paprika Powder', 'Potatoes', 'Eggs', 'Salt ', 'Chopped Coriander ']",Spiced Indian Potatoes and Egg Skillet,onion potato egg
GK0OycjDmwf1zaij65HM,"['Apple', 'Garlic Cloves', 'Soy sauce', 'Gochujang', 'Red Chilli Flakes', 'piece ginger', 'Honey', 'Onions', 'Pork', 'Salt', 'Sliced Bell Peppers', 'Toasted Sesame Seeds ', ' Spring Onions']",Slow Cooker Korean Pork Bulgogi with Gochujang,apple soy gochujang onion pork sesame onion
0zzvG5lVCSyoeJzAEFFs,"['sliced Carrots', 'Celery', 'Mushrooms', 'Chicken Breasts', 'Garlic', 'Jalapeno', 'Dried Oregano', 'Dried Basil', 'Pearl Barley', 'Chicken Stock', 'All Purpose Flour', 'Milk', 'Spinach', 'Salt to taste', 'Fried Bacon for topping']",Creamy Slow Cooker Chicken Barley Soup,carrot celery mushroom chicken breast jalapeno pearl barley chicken stock flour milk spinach fried bacon topping
eo83snEoB1pttTe1OGVC,"['Full Fat Milk', 'Basmati Rice', 'Vanilla extract', 'Sugar', 'Dark chocolate', 'Whipped Cream']",Festive Chocolate Rice Kheer (Pudding),full milk rice sugar chocolate whipped cream
fiyZceZSopjLQvo9ArUh,"['Chicken Thighs', 'Bacon Strips', 'Garlic Cloves', 'Button Mushrooms', 'Rosemary sprigs', 'Butter', 'All Purpose Flour ', 'Whole Milk', 'Salt and Pepper ']",Creamy Bacon Rosemary Mushroom Chicken Thighs,chicken thigh bacon button mushroom butter flour milk
BkNJ4DtEGidERM12av8h,"['Olive Oil', 'Butter', 'Garlic Cloves', 'Button Mushrooms', 'Red Bell Pepper', 'Carrots', 'Jar of your favourite Pasta Sauce', ""Big Banyan's Merlot"", 'Milk', 'Dried Oregano', 'Chili Flakes', 'Lasagna Sheets', 'Loosely packed Basil leaves', 'Grated Mozzarella', 'Salt to taste', 'Freshly grated Parmesan for topping']",30 Minute Vegetarian Lasagna Skillet,butter button mushroom carrot favourite pasta merlot milk sheet loosely mozzarella parmesan topping
Ks41cYzyIREX0qTsfAca,"['Almond Milk', 'Turmeric Powder', 'Cinnamon Powder', 'Maple Syrup', 'Chia Seeds']",Golden Turmeric Milk Chia Seed Pudding,milk maple syrup chia
mr7fKxURZiJZgh4kTr5x,"['Heavy Whipping Cream', 'Icing Sugar', 'Cream cheese', 'Caramel Sauce', 'Pumpkin Puree', 'Pumpkin Pie Spice Powder', 'Vanilla extract']",Caramel Pumpkin Pie Cheesecake Dip,cream icing sugar cream cheese caramel pumpkin puree pumpkin pie
BDjaqcT6KbppvOaoX9EI,"['Iceberg Lettuce Leaves', 'Oil', 'Onion', 'Garlic Cloves', 'Capsicum', 'Ground Chicken', 'Black Bean Sauce']",Stir Fried Black Bean Chicken Lettuce Cups,iceberg lettuce onion capsicum chicken bean
asCqc0hxFnzApHy4f2I3,"['Vegetable Oil', 'Bananas', 'Kuttu Atta / Buckwheat Flour', 'Pepper Powder', 'Green Chilli', 'Coriander', 'Rock Salt to taste']",Kachhe Kele (Green Plantain) ke Kebab - Vegan and Gluten Free,vegetable banana kuttu atta buckwheat flour rock
5UBOPAknuQFB94ELnmAJ,"['Cucumbers', 'Yogurt', 'Mint', 'Green Chilli', 'Rock Salt', 'Cumin Powder']",Indian Spiralized Cucumber Mint Raita,cucumber yogurt rock
YVPWjvxsAoi8GiXUUdPh,"['Coconut Oil', 'Maple syrup / Honey', 'Eggs', 'large Bananas', 'Coconut Milk', 'Baking Soda', 'Vanilla Extract', 'Salt', 'All Purpose Flour', 'Whole Wheat Flour', 'Pistachios', 'Coconut']",Quick Coconut Pistachio Banana Bread,coconut maple syrup egg banana coconut milk flour wheat flour pistachio coconut
KBLeuLLqvPksAid0NZD0,"['Bhetki Fish Fillet', 'Olive Oil', 'Oranges', 'Butter', 'Garlic', 'Honey', 'Basil Leaves', 'Salt and Pepper to taste']",30 Min Bhetki Fish in Citrus Basil Butter Sauce,bhetki fish fillet orange butter
bNoG3VFtbGIDrHboBVTH,"['Paneer', 'Oil', 'Cumin Seeds', 'Green Chillies', 'Onion', 'Tomato', 'Turmeric', 'Coriander Powder', 'Coriander']",Paneer Bhurji (Turmeric Cottage Cheese Scramble),paneer onion tomato
MrJZgp0TYjQ5ixwQqN1P,"['Fusilli', 'Strips Bacon', 'Butter', 'Olive Oil', 'Garlic', 'Whole wheat flour', 'Milk', 'Italian Seasoning', 'Chilli Flakes', 'Cheddar', 'Corn', 'Red Bell Peppers', ' Salt']",Lighter Creamier Corn Pepper Fusilli Alfredo,fusilli bacon butter wheat flour milk cheddar
NMiRM7U5xmR6hWVX7RoC,"['Oil', 'Butter', 'Chicken Legs', 'Chili Powder', 'Garlic', 'Honey', 'Onions', 'Thyme', 'Lemon', 'Salt ']",Caramelized Onion Thyme Lemon Chicken Legs,butter chicken onion lemon
TiRkIShXdNZijFI5G0Ut,"['Heavy Cream', 'Mango Puree', 'Cream Cheese', 'Caster Sugar', 'Vanilla Extract', 'Granola', 'Butter', 'Chopped mangoes and other fruits for topping']",No Bake Mango Cheesecake Mousse Jars,cream mango puree cream cheese caster sugar granola butter mango other fruit topping
I1kLFRNrUDIF0eXyO28N,"['Oil', 'Sausages', 'Star Anise', 'Fennel Seeds', 'Onions', 'Tomato', 'Tomato Puree', 'Potato', 'Chili Powder', 'Coriander Powder', 'Garam Masala', 'Salt to taste', 'Coriander']",One Pot Curried Sausages and Potatoes,sausage star onion tomato tomato puree potato masala
zmfygTioI4Ph6aZrUMSq,"['Chicken', 'Soy Sauce', 'Gochujang', 'Red Chili', 'Rice Vinegar', 'Honey', 'Ginger', 'Garlic', 'Oil ', 'Sesame seeds ']",Korean Baked Gochujang Chicken Wings,chicken soy gochujang rice sesame
mihELoaVBg1BqmjiN94E,"['Heavy Cream', 'Mango Puree', 'Cream Cheese', 'Caster Sugar', 'Vanilla Extract']",Homemade Mango Cheesecake Ice Cream,cream mango puree cream cheese caster sugar
ClrDPcK34EfYt9h89hHc,"['Chicken', 'Chili Powder', 'Ginger Garlic', 'Lemon Juice', 'Oil', 'Butter', 'Onions', 'Honey', 'Sprigs Rosemary', 'Salt to taste']",Caramelized Onion Rosemary Chicken Thighs,chicken lemon butter onion
a5uQJAGEodVRC4N9MRdM,"['Olive Oil', 'Onion', 'Garlic', 'zucchinis', 'Red Chili Flakes', 'Salt and Pepper to taste', 'Water', 'Basil', 'Greek Yogurt', 'Sour Cream', 'Parmesan Cheese']",Pressure Cooker Zucchini Basil Soup,onion zucchini greek yogurt cream parmesan cheese
r38UokRXa579oy6tyDSd,"['Chicken Breasts', 'Coconut milk', 'Lemon zest', 'Chili Flakes', 'Salt', 'Eggs', 'Rice flour', 'Coconut', 'Sriracha', 'Chili', 'Salt ']",Baked Coconut Chicken Tenders with Mango Mustard Sauce,chicken breast coconut milk lemon egg rice flour coconut sriracha
6n6MvJ5DCRah3YKK7hYi,"['Mango Puree', 'Mayonnaise', 'Dijon Mustard', 'Chili', 'Lemon Juice', 'Salt to taste']",Blender Mango Mustard Dipping Sauce,mango puree mayonnaise lemon
Ft6HpTkDbgarpfeWkAne,"['Whipping Cream', 'Condensed Milk', 'Lychees', 'Cherries', 'Sugar', 'Water']",Lychee Cherry Swirl Ice Cream,cream milk lychee sugar
I5Y5AQpcE6RWvI4uqiBE,"['Onions', 'Chickpea Flour', 'Rice Flour', 'Oil', 'Green Chillies', 'Red Chilli', ' Water', 'Salt to taste']",Crispy Baked Onion Pakodas (Fritters),onion chickpea flour rice flour
lbWtreVo7gY1wWFkzFhV,"['Mutton', 'Garlic', 'Ginger', 'Onion', 'Rice', 'Mint leaves', 'Cumin', 'Coriander', 'Chili Powder', 'Salt', 'Oil', 'Fennel Seeds', 'Ginger Garlic', 'Onions', 'Green Chillies', 'half Cashewnuts', 'Tomato', 'Coriander', 'Chili Powder', 'Coriander', 'Salt ', 'Ginger']",Easy One Pot Mutton (Lamb) Kofta Curry,mutton onion rice onion cashewnuts tomato
4Y4QzkipWnXevdcv7CiV,"['Spring Roll Wrappers', 'Mango', 'Green Bell Peppers', 'Carrot', 'Cucumbers', 'Mint Leaves', 'Mango', 'Lemon Juice', 'Water', 'Sriracha', 'Cilantro', 'Salt']",Mango Bell Pepper Rice Paper Rolls + Mango Cilantro Dipping Sauce,roll wrapper mango carrot cucumber mango lemon sriracha
JU6pFtvxj2USvp5Qnwia,"['Peaches', 'Mangoes', 'Coconut Milk', 'Oats', 'Vanilla Extract']",Healthy Vegan Frozen Peach Mango Smoothie,peach mango coconut milk oat
jdmRoFXhxVbnWS77DREp,"['Cranberry Juice', 'Apple Juice', 'Orange Juice', 'Honey', 'Oranges', 'Cinnamon', 'Star Anise', 'Cloves', 'Bay leaves', 'Ginger', 'Orange', 'A small pinch of Nutmeg', ' Cardamom pods ']",Non Alcoholic Mulled Wine,cranberry apple orange orange star orange
Uk861Sa3sGukVGLraRDT,"['Puffed rice', 'Dark chocolate', 'Almond', 'Kismis', 'Orange rind', 'Vegetable oil', 'Honey', 'Brown sugar']",Raisin Chocolate and Puffed Rice Bars,puffed rice chocolate kismis orange rind vegetable sugar
N9uFU9uGJNH6P5YIpVxV,"['Eggs', 'Milk', 'Butter', 'Onions', 'Ginger', 'Chilies', 'Button Mushrooms', 'Red Bell Pepper', 'Turmeric', 'Garam Masala', 'Salt and Black Pepper', 'Coriander Leaves']",One Pan Indian Masala Omelette Frittata,egg milk butter onion chilies button mushroom masala
b1UkM4ULZ5s7TSm60OJb,"['Dark Chocolate Chips', 'Chocolate', 'Pistachios', 'Almonds', 'Rose Petals']",5 Ingredient White and Dark Chocolate Rose Pistachio Bark,chocolate chip chocolate pistachio rose petal
5e77SnOxHcw0kc0UnUYR,"['Whole milk', 'turmeric', 'Honey', 'Black pepper']",How to Make Golden Turmeric Milk the Right Way?,milk
ZF2njPqDjjU23OAfc2eN,"['Unsalted Butter', 'Dark Chocolate Chips', 'Brown Sugar', 'Vanilla Extract', 'Eggs', 'All Purpose Flour', 'Cocoa', 'Oreo Cookies']",Oreo Stuffed Double Chocolate Brownies,butter chocolate chip sugar egg flour oreo cooky
pnHNpYq8rZtDfT3cUEQV,"['Oil for Frying', 'All Purpose Flour', 'Oil', 'Salt', 'Water', 'Noodles', 'Vegetable Oil', 'Garlic', 'Carrots', 'Mushrooms', 'Capsicum', 'Sriracha Sauce', 'Soy Sauce', 'Honey', 'Vinegar', 'Salt to taste']",Chinese Potli Samosa Wontons,flour noodle vegetable carrot mushroom capsicum sriracha soy
evJX65QLqLMpRtCKffeU,"['Olive Oil', 'Prawns', 'Chili', 'Garlic', 'Honey', 'Peas', 'Salt to taste']",5 Ingredient Honey Chilli Garlic Tiger Prawns,prawn pea
wEqmlWwbfG1QmJclzx2G,"['Tortillas', 'Oil', 'Fish Fillet (I used Red Snapper but you can use Cod', 'Egg', 'packets Masala', 'Salt to taste', 'Coriander', 'Mangoes', 'Capsicum', 'Onions', 'Jalapeno', 'Lemon Juice', 'Coriander']",Healthy Oats Crusted Fish Tacos + Mango Salsa,tortilla fish fillet used snapper but you use cod egg packet masala mango capsicum onion jalapeno lemon
bmyagW9MRZU3PSBb4QsA,"['Tiger Prawns or any other prawns of your choice', 'Mangoes', 'Cucumbers', 'Red Onion', 'Olive Oil', 'Chilli', 'Fish Sauce', 'Rice Wine Vinegar', 'Salt and Pepper to taste', 'Mint Leaves']",Cucumber Noodle Prawn and Mango Salad (Gluten Free),tiger prawn any other prawn choice mango cucumber onion fish rice wine
